Name,max_number_of_traces,labels_to_split,original labels,original_precision,original_simplicity,original_generalization,original_fitness,Xixi number of Clusters found,Xixi Precision,Xixi ARI,use_combined_context,use_frequency,window_size,distance_metric,threshold,Number of Clusters found,Precision Align,ARI,Simplicity,Generalization,Fitness
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0,2,0.793308571787842,0.793308571787842,0.631578947368421,0.9438888801812527,0.9258519326431925
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.1,2,0.793308571787842,0.793308571787842,0.631578947368421,0.9905098910576783,0.9258519326431925
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.2,2,0.793308571787842,0.793308571787842,0.631578947368421,0.9905098910576783,0.9258519326431925
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.3,2,0.793308571787842,0.793308571787842,0.631578947368421,0.9905098910576783,0.9258519326431925
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.4,2,0.793308571787842,0.793308571787842,0.631578947368421,0.9905098910576783,0.9258519326431925
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.5,10,0.6590154302931495,0.6590154302931495,0.6146788990825688,0.833892214984927,0.9479086564618059
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.6,10,0.6590154302931495,0.6590154302931495,0.6146788990825688,0.833892214984927,0.9479086564618059
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.7,10,0.6590154302931495,0.6590154302931495,0.6146788990825688,0.833110337900792,0.9479086564618059
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.8,10,0.6590154302931495,0.6590154302931495,0.6146788990825688,0.836682920752496,0.9479086564618059
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.9,10,0.6590154302931495,0.6590154302931495,0.6146788990825688,0.8575804059924362,0.9479086564618059
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,1,386,0.8588524961710954,0.8588524961710954,0.41202185792349727,0.13339310781132574,0.9464244368250293
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.SET_DISTANCE,0,2,0.793308571787842,0.793308571787842,0.631578947368421,0.9438888801812527,0.9258519326431925
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.SET_DISTANCE,0.1,2,0.793308571787842,0.793308571787842,0.631578947368421,0.9905098910576783,0.9258519326431925
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.SET_DISTANCE,0.2,2,0.793308571787842,0.793308571787842,0.631578947368421,0.9905098910576783,0.9258519326431925
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.SET_DISTANCE,0.3,2,0.793308571787842,0.793308571787842,0.631578947368421,0.9905098910576783,0.9258519326431925
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.SET_DISTANCE,0.4,2,0.793308571787842,0.793308571787842,0.631578947368421,0.9905098910576783,0.9258519326431925
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.SET_DISTANCE,0.5,10,0.6590154302931495,0.6590154302931495,0.6146788990825688,0.8575838980302658,0.9479086564618059
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.SET_DISTANCE,0.6,10,0.6590154302931495,0.6590154302931495,0.6146788990825688,0.9298439375873158,0.9479086564618059
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.SET_DISTANCE,0.7,10,0.6590154302931495,0.6590154302931495,0.6146788990825688,0.8575804059924362,0.9479086564618059
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.SET_DISTANCE,0.8,10,0.6590154302931495,0.6590154302931495,0.6146788990825688,0.833892214984927,0.9479086564618059
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.SET_DISTANCE,0.9,10,0.6590154302931495,0.6590154302931495,0.6146788990825688,0.9334307271562672,0.9479086564618059
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.SET_DISTANCE,1,386,0.8588524961710954,0.8588524961710954,0.41202185792349727,0.13977400907505622,0.9464244368250293
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.MULTISET_DISTANCE,0,2,0.793308571787842,0.793308571787842,0.631578947368421,0.9905098910576783,0.9258519326431925
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.MULTISET_DISTANCE,0.1,2,0.793308571787842,0.793308571787842,0.631578947368421,0.9905098910576783,0.9258519326431925
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.MULTISET_DISTANCE,0.2,2,0.793308571787842,0.793308571787842,0.631578947368421,0.9905098910576783,0.9258519326431925
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.MULTISET_DISTANCE,0.3,2,0.793308571787842,0.793308571787842,0.631578947368421,0.9905098910576783,0.9258519326431925
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.MULTISET_DISTANCE,0.4,2,0.793308571787842,0.793308571787842,0.631578947368421,0.9905098910576783,0.9258519326431925
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.MULTISET_DISTANCE,0.5,10,0.6590154302931495,0.6590154302931495,0.6146788990825688,0.832216638110831,0.9479086564618059
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.MULTISET_DISTANCE,0.6,10,0.6590154302931495,0.6590154302931495,0.6146788990825688,0.8575838980302658,0.9479086564618059
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.MULTISET_DISTANCE,0.7,10,0.6590154302931495,0.6590154302931495,0.6146788990825688,0.833110337900792,0.9479086564618059
real_logs/road_traffic_fines,500000,F,[],0.636419948595341,0.641025641025641,0.9917033290401003,0.9473718359581476,0,0,0,False,True,1,DistanceVariant.MULTISET_DISTANCE,0.8,10,0.6590154302931495,0.6590154302931495,0.6146788990825688,0.9334307271562672,0.9479086564618059
