Name,max_number_of_traces,labels_to_split,original labels,original_precision,original_simplicity,original_generalization,original_fitness,Xixi number of Clusters found,Xixi Precision,Xixi ARI,use_combined_context,use_frequency,window_size,distance_metric,threshold,Number of Clusters found,Precision Align,ARI,Simplicity,Generalization,Fitness
real_logs/road_traffic_fines,500000,F,[],0.7933231702607033,0.6507936507936508,0.945528312101812,0.8445834331520334,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0,2,0.8077312688428874,0.8077312688428874,0.6716417910447761,0.9083873815860766,0.9230756927723291
real_logs/road_traffic_fines,500000,F,[],0.7933231702607033,0.6507936507936508,0.945528312101812,0.8445834331520334,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.1,2,0.8077312688428874,0.8077312688428874,0.6716417910447761,0.9083873815860766,0.9230756927723291
real_logs/road_traffic_fines,500000,F,[],0.7933231702607033,0.6507936507936508,0.945528312101812,0.8445834331520334,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.2,2,0.8077312688428874,0.8077312688428874,0.6716417910447761,0.9911332546241637,0.9230756927723291
real_logs/road_traffic_fines,500000,F,[],0.7933231702607033,0.6507936507936508,0.945528312101812,0.8445834331520334,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.3,2,0.8077312688428874,0.8077312688428874,0.6716417910447761,0.9083873815860766,0.9230756927723291
real_logs/road_traffic_fines,500000,F,[],0.7933231702607033,0.6507936507936508,0.945528312101812,0.8445834331520334,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.4,2,0.8077312688428874,0.8077312688428874,0.6716417910447761,0.9083873815860766,0.9230756927723291
real_logs/road_traffic_fines,500000,F,[],0.7933231702607033,0.6507936507936508,0.945528312101812,0.8445834331520334,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.5,10,0.6424054167076217,0.6424054167076217,0.6326530612244898,0.7977309542119766,0.8444778039860277
real_logs/road_traffic_fines,500000,F,[],0.7933231702607033,0.6507936507936508,0.945528312101812,0.8445834331520334,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.6,10,0.6424054167076217,0.6424054167076217,0.6326530612244898,0.7977309542119766,0.8444778039860277
real_logs/road_traffic_fines,500000,F,[],0.7933231702607033,0.6507936507936508,0.945528312101812,0.8445834331520334,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.7,10,0.6424054167076217,0.6424054167076217,0.6326530612244898,0.792032515688932,0.8444778039860277
real_logs/road_traffic_fines,500000,F,[],0.7933231702607033,0.6507936507936508,0.945528312101812,0.8445834331520334,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.8,10,0.6424054167076217,0.6424054167076217,0.6326530612244898,0.792032515688932,0.8444778039860277
real_logs/road_traffic_fines,500000,F,[],0.7933231702607033,0.6507936507936508,0.945528312101812,0.8445834331520334,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.9,10,0.6424054167076217,0.6424054167076217,0.6326530612244898,0.792032515688932,0.8444778039860277
