Name,max_number_of_traces,labels_to_split,original labels,original_precision,original_simplicity,original_generalization,original_fitness,Xixi number of Clusters found,Xixi Precision,Xixi ARI,use_combined_context,use_frequency,window_size,distance_metric,threshold,Number of Clusters found,Precision Align,ARI,Simplicity,Generalization,Fitness
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0,2,0.7987205099550251,0.7987205099550251,0.6666666666666666,0.9063514550144898,0.923164341306283
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.1,2,0.7987205099550251,0.7987205099550251,0.6666666666666666,0.9875464840997387,0.923164341306283
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.2,2,0.7987205099550251,0.7987205099550251,0.6666666666666666,0.9875464840997387,0.923164341306283
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.3,2,0.7987205099550251,0.7987205099550251,0.6666666666666666,0.9875464840997387,0.923164341306283
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.4,2,0.7987205099550251,0.7987205099550251,0.6666666666666666,0.9875464840997387,0.923164341306283
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.5,10,0.661222575096651,0.661222575096651,0.6326530612244898,0.9288050611837647,0.844784541966293
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.6,10,0.661222575096651,0.661222575096651,0.6326530612244898,0.928805064522968,0.844784541966293
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.7,10,0.661222575096651,0.661222575096651,0.6326530612244898,0.8197017238673349,0.844784541966293
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.8,10,0.661222575096651,0.661222575096651,0.6326530612244898,0.8197017238673349,0.844784541966293
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.9,10,0.661222575096651,0.661222575096651,0.6326530612244898,0.8258647766545723,0.844784541966293
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,1,386,0.8884175039483098,0.8884175039483098,0.39294117647058824,0.16504049128063802,0.7419273192502568
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.SET_DISTANCE,0,2,0.7987205099550251,0.7987205099550251,0.6666666666666666,0.9875464840997387,0.923164341306283
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.SET_DISTANCE,0.1,2,0.7987205099550251,0.7987205099550251,0.6666666666666666,0.9063514550144898,0.923164341306283
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.SET_DISTANCE,0.2,2,0.7987205099550251,0.7987205099550251,0.6666666666666666,0.9063514550144898,0.923164341306283
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.SET_DISTANCE,0.3,2,0.7987205099550251,0.7987205099550251,0.6666666666666666,0.9875464840997387,0.923164341306283
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.SET_DISTANCE,0.4,2,0.7987205099550251,0.7987205099550251,0.6666666666666666,0.9875464840997387,0.923164341306283
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.SET_DISTANCE,0.5,10,0.661222575096651,0.661222575096651,0.6326530612244898,0.9288050611837647,0.844784541966293
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.SET_DISTANCE,0.6,10,0.661222575096651,0.661222575096651,0.6326530612244898,0.8462292531837622,0.844784541966293
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.SET_DISTANCE,0.7,10,0.661222575096651,0.661222575096651,0.6326530612244898,0.8462432181794961,0.844784541966293
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.SET_DISTANCE,0.8,10,0.661222575096651,0.661222575096651,0.6326530612244898,0.928805064522968,0.844784541966293
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.SET_DISTANCE,0.9,10,0.661222575096651,0.661222575096651,0.6326530612244898,0.8462432181794961,0.844784541966293
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.SET_DISTANCE,1,386,0.8884175039483098,0.8884175039483098,0.39294117647058824,0.16611285582045665,0.7419273192502568
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.MULTISET_DISTANCE,0,2,0.7987205099550251,0.7987205099550251,0.6666666666666666,0.9875464840997387,0.923164341306283
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.MULTISET_DISTANCE,0.1,2,0.7987205099550251,0.7987205099550251,0.6666666666666666,0.9875464840997387,0.923164341306283
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.MULTISET_DISTANCE,0.2,2,0.7987205099550251,0.7987205099550251,0.6666666666666666,0.9875464840997387,0.923164341306283
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.MULTISET_DISTANCE,0.3,2,0.7987205099550251,0.7987205099550251,0.6666666666666666,0.9875464840997387,0.923164341306283
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.MULTISET_DISTANCE,0.4,2,0.7987205099550251,0.7987205099550251,0.6666666666666666,0.9875464840997387,0.923164341306283
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.MULTISET_DISTANCE,0.5,10,0.661222575096651,0.661222575096651,0.6326530612244898,0.8462292531837622,0.844784541966293
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.MULTISET_DISTANCE,0.6,10,0.661222575096651,0.661222575096651,0.6326530612244898,0.8462292531837622,0.844784541966293
real_logs/road_traffic_fines,500000,F,[],0.7830826867604153,0.6470588235294118,0.9435664696413266,0.8446486201543679,0,0,0,False,True,1,DistanceVariant.MULTISET_DISTANCE,0.7,10,0.661222575096651,0.661222575096651,0.6326530612244898,0.9288050611837647,0.844784541966293
