Name,max_number_of_traces,labels_to_split,original labels,original_precision,original_simplicity,original_generalization,original_fitness,Xixi number of Clusters found,Xixi Precision,Xixi ARI,use_combined_context,use_frequency,window_size,distance_metric,threshold,Number of Clusters found,Precision Align,ARI,Simplicity,Generalization,Fitness
real_logs/road_traffic_fines,500000,F,[],0.5644408998382962,0.6438356164383561,0.9918497712179308,0.9945318286987632,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0,2,0.6007595342736969,0.6007595342736969,0.6438356164383561,0.9912446471020032,0.9951287988125237
real_logs/road_traffic_fines,500000,F,[],0.5644408998382962,0.6438356164383561,0.9918497712179308,0.9945318286987632,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.1,2,0.6007595342736969,0.6007595342736969,0.6438356164383561,0.8441182313531864,0.9951287988125237
real_logs/road_traffic_fines,500000,F,[],0.5644408998382962,0.6438356164383561,0.9918497712179308,0.9945318286987632,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.2,2,0.6007595342736969,0.6007595342736969,0.6438356164383561,0.8441182313531864,0.9951287988125237
real_logs/road_traffic_fines,500000,F,[],0.5644408998382962,0.6438356164383561,0.9918497712179308,0.9945318286987632,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.3,2,0.6007595342736969,0.6007595342736969,0.6438356164383561,0.8441182313531864,0.9951287988125237
real_logs/road_traffic_fines,500000,F,[],0.5644408998382962,0.6438356164383561,0.9918497712179308,0.9945318286987632,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.4,2,0.6007595342736969,0.6007595342736969,0.6438356164383561,0.9912467173268511,0.9951287988125237
real_logs/road_traffic_fines,500000,F,[],0.5644408998382962,0.6438356164383561,0.9918497712179308,0.9945318286987632,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.5,10,0.6490187464125625,0.6490187464125625,0.6000000000000001,0.8209101551584679,0.9991095847442865
real_logs/road_traffic_fines,500000,F,[],0.5644408998382962,0.6438356164383561,0.9918497712179308,0.9945318286987632,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.6,10,0.6490187464125625,0.6490187464125625,0.6000000000000001,0.8208791147314985,0.9991095847442865
real_logs/road_traffic_fines,500000,F,[],0.5644408998382962,0.6438356164383561,0.9918497712179308,0.9945318286987632,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.7,10,0.6490187464125625,0.6490187464125625,0.6000000000000001,0.7973582347955402,0.9991095847442865
real_logs/road_traffic_fines,500000,F,[],0.5644408998382962,0.6438356164383561,0.9918497712179308,0.9945318286987632,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.8,10,0.6490187464125625,0.6490187464125625,0.6000000000000001,0.8209101551584679,0.9991095847442865
real_logs/road_traffic_fines,500000,F,[],0.5644408998382962,0.6438356164383561,0.9918497712179308,0.9945318286987632,0,0,0,False,True,1,DistanceVariant.EDIT_DISTANCE,0.9,10,0.6490187464125625,0.6490187464125625,0.6000000000000001,0.7973582347955402,0.9991095847442865
